,client_id,age,total
1258,c_1618,66,3
1259,c_1619,17,20
1260,c_1619,18,6
1261,c_162,27,25
1262,c_162,28,4
1263,c_1620,27,18
1264,c_1620,28,4
1265,c_1621,37,80
1266,c_1621,38,20
1267,c_1622,62,10
1268,c_1622,63,2
1269,c_1623,24,9
1270,c_1623,25,2
1271,c_1624,29,1
1272,c_1625,37,6
1273,c_1625,38,15
1274,c_1626,22,29
1275,c_1626,23,6
1276,c_1627,66,29
1277,c_1627,67,10
1278,c_1628,37,25
1279,c_1628,38,11
1280,c_1629,30,17
1281,c_1629,31,9
1282,c_163,58,52
1283,c_163,59,12
1284,c_1630,70,11
1285,c_1631,40,57
1286,c_1631,41,5
1287,c_1632,17,10
1288,c_1632,18,1
1289,c_1633,76,20
1290,c_1633,77,5
1291,c_1634,17,19
1292,c_1634,18,5
1293,c_1635,33,15
1294,c_1636,32,158
1295,c_1636,33,12
1296,c_1637,33,151
1297,c_1637,34,23
1298,c_1638,48,34
1299,c_1638,49,3
1300,c_1639,35,21
1301,c_1639,36,4
1302,c_164,60,26
1303,c_164,61,4
1304,c_1640,17,18
1305,c_1640,18,9
1306,c_1641,26,2
1307,c_1642,25,18
1308,c_1642,26,6
1309,c_1643,35,37
1310,c_1643,36,2
1311,c_1644,77,13
1312,c_1644,78,1
1313,c_1645,54,29
1314,c_1646,39,28
1315,c_1646,40,4
1316,c_1647,53,8
1317,c_1647,54,2
1318,c_1648,37,31
1319,c_1648,38,7
1320,c_1649,28,8
1321,c_1649,29,2
1322,c_165,25,6
1323,c_1650,47,19
1324,c_1651,20,9
1325,c_1652,32,64
1326,c_1652,33,12
1327,c_1653,17,17
1328,c_1653,18,1
1329,c_1654,52,3
1330,c_1655,51,4
1331,c_1656,39,54
1332,c_1656,40,2
1333,c_1657,50,59
1334,c_1657,51,12
1335,c_1658,55,10
1336,c_1658,56,1
1337,c_1659,36,17
1338,c_1659,37,4
1339,c_166,54,39
1340,c_166,55,13
1341,c_1660,27,4
1342,c_1661,22,15
1343,c_1661,23,1
1344,c_1662,30,28
1345,c_1662,31,1
1346,c_1663,50,20
1347,c_1663,51,6
1348,c_1664,41,40
1349,c_1664,42,3
1350,c_1665,32,44
1351,c_1665,33,7
1352,c_1666,70,39
1353,c_1666,71,10
1354,c_1667,45,28
1355,c_1667,46,7
1356,c_1668,72,49
1357,c_1668,73,10
1358,c_1669,17,17
1359,c_1669,18,5
1360,c_167,65,6
1361,c_1670,24,12
1362,c_1670,25,5
1363,c_1671,41,21
1364,c_1671,42,6
1365,c_1672,29,11
1366,c_1672,30,3
1367,c_1673,33,45
1368,c_1673,34,10
1369,c_1674,21,10
1370,c_1674,22,4
1371,c_1675,21,1
1372,c_1676,56,15
1373,c_1676,57,5
1374,c_1677,68,29
1375,c_1678,41,66
1376,c_1678,42,12
1377,c_1679,59,29
1378,c_1679,60,5
1379,c_168,32,21
1380,c_1680,54,14
1381,c_1680,55,3
1382,c_1681,51,20
1383,c_1681,52,10
1384,c_1682,18,12
1385,c_1682,19,7
1386,c_1683,30,57
1387,c_1683,31,4
1388,c_1684,29,10
1389,c_1684,30,2
1390,c_1685,44,18
1391,c_1685,45,4
1392,c_1686,50,30
1393,c_1686,51,3
1394,c_1687,59,15
1395,c_1687,60,2
1396,c_1688,40,25
1397,c_1688,41,10
1398,c_1689,24,9
1399,c_1689,25,3
1400,c_169,42,59
1401,c_169,43,19
1402,c_1690,66,35
1403,c_1690,67,4
1404,c_1691,39,31
1405,c_1692,17,22
1406,c_1693,33,33
1407,c_1693,34,8
1408,c_1694,43,16
1409,c_1694,44,22
1410,c_1695,57,53
1411,c_1695,58,8
1412,c_1696,34,60
1413,c_1696,35,3
1414,c_1697,69,10
1415,c_1697,70,5
1416,c_1698,65,37
1417,c_1698,66,13
1418,c_1699,37,8
1419,c_17,45,17
1420,c_17,46,3
1421,c_170,35,18
1422,c_170,36,7
1423,c_1700,32,21
1424,c_1700,33,1
1425,c_1701,40,67
1426,c_1701,41,12
1427,c_1702,27,9
1428,c_1703,33,119
1429,c_1703,34,23
1430,c_1704,61,16
1431,c_1704,62,6
1432,c_1705,74,9
1433,c_1705,75,7
1434,c_1706,67,11
1435,c_1706,68,2
1436,c_1707,25,18
1437,c_1708,46,97
1438,c_1708,47,23
1439,c_1709,54,17
1440,c_1709,55,2
1441,c_171,56,7
1442,c_1710,29,8
1443,c_1710,30,2
1444,c_1711,53,11
1445,c_1711,54,5
1446,c_1712,54,19
1447,c_1712,55,5
1448,c_1713,40,46
1449,c_1713,41,22
1450,c_1714,31,79
1451,c_1714,32,9
1452,c_1715,21,14
1453,c_1716,44,63
1454,c_1716,45,22
1455,c_1717,34,40
1456,c_1717,35,3
1457,c_1718,48,79
1458,c_1718,49,14
1459,c_1719,50,12
1460,c_1719,51,5
1461,c_172,59,37
1462,c_172,60,3
1463,c_1720,25,10
1464,c_1721,52,12
1465,c_1721,53,1
1466,c_1722,57,50
1467,c_1722,58,8
1468,c_1723,71,31
1469,c_1723,72,9
1470,c_1724,36,107
1471,c_1724,37,28
1472,c_1725,37,55
1473,c_1725,38,7
1474,c_1726,56,15
1475,c_1726,57,2
1476,c_1727,50,4
1477,c_1727,51,5
1478,c_1728,46,43
1479,c_1728,47,16
1480,c_1729,51,14
1481,c_1729,52,3
1482,c_173,63,1
1483,c_1730,55,18
1484,c_1730,56,6
1485,c_1731,47,15
1486,c_1732,68,16
1487,c_1732,69,4
1488,c_1733,73,4
1489,c_1734,41,120
1490,c_1734,42,31
1491,c_1735,68,13
1492,c_1735,69,11
1493,c_1736,55,17
1494,c_1736,56,1
1495,c_1737,48,44
1496,c_1737,49,6
1497,c_1738,24,9
1498,c_1739,57,50
1499,c_1739,58,6
1500,c_174,30,13
1501,c_1740,53,19
1502,c_1741,54,17
1503,c_1741,55,2
1504,c_1742,66,3
1505,c_1742,67,1
1506,c_1743,51,40
1507,c_1743,52,8
1508,c_1744,34,114
1509,c_1744,35,30
1510,c_1745,19,5
1511,c_1746,27,23
1512,c_1746,28,6
1513,c_1747,33,71
1514,c_1747,34,13
1515,c_1748,50,45
1516,c_1748,51,11
1517,c_1749,55,4
1518,c_1749,56,1
1519,c_175,51,20
1520,c_175,52,6
1521,c_1750,55,18
1522,c_1750,56,8
1523,c_1751,20,32
1524,c_1751,21,7
1525,c_1752,43,62
1526,c_1752,44,8
1527,c_1753,27,4
1528,c_1754,64,34
1529,c_1754,65,7
1530,c_1755,67,9
1531,c_1755,68,7
1532,c_1756,42,65
1533,c_1756,43,11
1534,c_1757,34,30
1535,c_1758,34,79
1536,c_1758,35,28
1537,c_1759,20,21
1538,c_176,46,20
1539,c_1760,35,7
1540,c_1760,36,3
1541,c_1761,17,7
1542,c_1761,18,6
1543,c_1762,41,25
1544,c_1762,42,3
1545,c_1763,29,5
1546,c_1763,30,1
1547,c_1764,17,4
1548,c_1764,18,6
1549,c_1765,41,41
1550,c_1765,42,12
1551,c_1766,27,8
1552,c_1766,28,2
1553,c_1767,38,130
1554,c_1767,39,31
1555,c_1768,27,22
1556,c_1768,28,2
1557,c_1769,25,12
1558,c_1769,26,5
1559,c_177,49,4
1560,c_1770,43,66
1561,c_1770,44,13
1562,c_1771,59,6
1563,c_1772,27,10
1564,c_1772,28,1
1565,c_1773,26,17
1566,c_1774,17,26
1567,c_1774,18,1
1568,c_1775,50,23
1569,c_1775,51,6
1570,c_1776,41,31
1571,c_1776,42,5
1572,c_1777,73,44
1573,c_1777,74,8
1574,c_1778,25,9
1575,c_1779,26,14
1576,c_1779,27,4
1577,c_178,71,43
1578,c_178,72,4
1579,c_1780,25,2
1580,c_1781,18,21
1581,c_1781,19,5
1582,c_1782,33,126
1583,c_1782,34,17
1584,c_1783,41,22
1585,c_1783,42,3
1586,c_1784,41,77
1587,c_1784,42,25
1588,c_1785,36,100
1589,c_1785,37,17
1590,c_1786,60,30
1591,c_1786,61,5
1592,c_1787,67,14
1593,c_1787,68,1
1594,c_1788,31,17
1595,c_1788,32,13
1596,c_1789,49,40
1597,c_1789,50,8
1598,c_179,39,108
1599,c_179,40,29
1600,c_1790,39,50
1601,c_1790,40,3
1602,c_1791,42,56
1603,c_1791,43,3
1604,c_1792,71,41
1605,c_1792,72,4
1606,c_1793,22,20
1607,c_1793,23,4
1608,c_1794,26,28
1609,c_1795,24,3
1610,c_1795,25,1
1611,c_1796,18,18
1612,c_1796,19,2
1613,c_1797,42,6
1614,c_1798,81,36
1615,c_1798,82,12
1616,c_1799,52,15
1617,c_18,33,105
1618,c_18,34,18
1619,c_180,59,3
1620,c_1800,69,8
1621,c_1800,70,5
1622,c_1801,60,53
1623,c_1801,61,11
1624,c_1802,68,28
1625,c_1802,69,1
1626,c_1803,35,36
1627,c_1803,36,5
1628,c_1804,53,4
1629,c_1804,54,3
1630,c_1805,26,30
1631,c_1805,27,4
1632,c_1806,63,12
1633,c_1806,64,2
1634,c_1807,28,4
1635,c_1808,17,3
1636,c_1808,18,1
1637,c_1809,21,20
1638,c_1809,22,8
1639,c_181,79,3
1640,c_181,80,1
1641,c_1810,25,6
1642,c_1810,26,5
1643,c_1811,30,54
1644,c_1811,31,9
1645,c_1812,39,5
1646,c_1813,50,4
1647,c_1813,51,3
1648,c_1814,34,7
1649,c_1814,35,3
1650,c_1815,62,59
1651,c_1815,63,12
1652,c_1816,53,31
1653,c_1816,54,5
1654,c_1817,64,28
1655,c_1817,65,5
1656,c_1818,55,17
1657,c_1818,56,6
1658,c_1819,53,9
1659,c_1819,54,5
1660,c_182,37,107
1661,c_182,38,35
1662,c_1820,24,17
1663,c_1820,25,6
1664,c_1821,18,1
1665,c_1821,19,8
1666,c_1822,47,36
1667,c_1822,48,6
1668,c_1823,19,30
1669,c_1823,20,5
1670,c_1824,65,5
1671,c_1824,66,1
1672,c_1825,36,43
1673,c_1826,56,13
1674,c_1827,25,5
1675,c_1828,17,2
1676,c_1829,87,13
1677,c_1829,88,5
1678,c_183,74,27
1679,c_183,75,2
1680,c_1830,51,2
1681,c_1830,52,5
1682,c_1831,22,5
1683,c_1831,23,2
1684,c_1832,32,87
1685,c_1832,33,29
1686,c_1833,19,3
1687,c_1833,20,3
1688,c_1834,24,28
1689,c_1834,25,9
1690,c_1835,21,31
1691,c_1835,22,2
1692,c_1836,68,12
1693,c_1836,69,2
1694,c_1837,67,5
1695,c_1837,68,1
1696,c_1838,44,111
1697,c_1838,45,20
1698,c_1839,21,23
1699,c_1839,22,17
1700,c_184,17,10
1701,c_184,18,2
1702,c_1840,33,45
1703,c_1840,34,4
1704,c_1841,82,12
1705,c_1842,69,12
1706,c_1842,70,8
1707,c_1843,26,13
1708,c_1843,27,3
1709,c_1844,41,19
1710,c_1844,42,6
1711,c_1845,29,16
1712,c_1845,30,9
1713,c_1846,34,48
1714,c_1846,35,13
1715,c_1847,48,51
1716,c_1847,49,16
1717,c_1848,20,18
1718,c_1848,21,4
1719,c_1849,53,18
1720,c_1849,54,3
1721,c_185,17,11
1722,c_185,18,9
1723,c_1850,38,76
1724,c_1850,39,15
1725,c_1851,53,8
1726,c_1851,54,8
1727,c_1852,17,12
1728,c_1852,18,4
1729,c_1853,33,21
1730,c_1853,34,4
1731,c_1854,62,16
1732,c_1854,63,5
1733,c_1855,34,57
1734,c_1855,35,7
1735,c_1856,45,27
1736,c_1856,46,1
1737,c_1857,31,70
1738,c_1857,32,30
1739,c_1858,48,39
1740,c_1858,49,20
1741,c_1859,18,15
1742,c_1859,19,5
1743,c_186,71,25
1744,c_186,72,6
1745,c_1860,59,4
1746,c_1860,60,3
1747,c_1861,27,14
1748,c_1862,20,16
1749,c_1862,21,3
1750,c_1863,40,23
1751,c_1863,41,14
1752,c_1864,29,11
1753,c_1864,30,12
1754,c_1865,27,21
1755,c_1865,28,2
1756,c_1866,28,1
1757,c_1867,60,5
1758,c_1867,61,1
1759,c_1868,26,3
1760,c_1869,36,71
1761,c_1869,37,13
1762,c_187,46,84
1763,c_187,47,18
1764,c_1870,38,9
1765,c_1870,39,1
1766,c_1871,26,26
1767,c_1871,27,3
1768,c_1872,54,10
1769,c_1872,55,12
1770,c_1873,18,12
1771,c_1873,19,8
1772,c_1874,25,17
1773,c_1874,26,1
1774,c_1875,26,7
1775,c_1876,38,139
1776,c_1876,39,35
1777,c_1877,65,28
1778,c_1877,66,7
1779,c_1878,53,3
1780,c_1879,48,18
1781,c_1879,49,6
1782,c_188,54,41
1783,c_188,55,2
1784,c_1880,55,8
1785,c_1880,56,2
1786,c_1881,56,13
1787,c_1881,57,2
1788,c_1882,38,64
1789,c_1882,39,3
1790,c_1883,79,22
1791,c_1883,80,3
1792,c_1884,65,24
1793,c_1884,66,2
1794,c_1885,67,24
1795,c_1885,68,13
1796,c_1886,75,15
1797,c_1886,76,1
1798,c_1887,33,26
1799,c_1887,34,17
1800,c_1888,74,11
1801,c_1888,75,3
1802,c_1889,23,10
1803,c_1889,24,4
1804,c_189,47,15
1805,c_189,48,5
1806,c_1890,57,52
1807,c_1890,58,9
1808,c_1891,48,47
1809,c_1891,49,13
1810,c_1892,47,76
1811,c_1892,48,15
1812,c_1893,44,118
1813,c_1893,45,32
1814,c_1894,55,8
1815,c_1894,56,3
1816,c_1895,22,4
1817,c_1895,23,1
1818,c_1896,24,13
1819,c_1896,25,3
1820,c_1897,17,16
1821,c_1897,18,7
1822,c_1898,65,40
1823,c_1898,66,3
1824,c_1899,30,83
1825,c_1899,31,12
1826,c_19,53,33
1827,c_19,54,9
1828,c_190,78,3
1829,c_190,79,2
1830,c_1900,38,60
1831,c_1900,39,12
1832,c_1901,17,7
1833,c_1901,18,1
1834,c_1902,51,24
1835,c_1902,52,4
1836,c_1903,17,3
1837,c_1903,18,8
1838,c_1904,66,7
1839,c_1905,54,38
1840,c_1905,55,5
1841,c_1906,17,4
1842,c_1906,18,5
1843,c_1907,26,32
1844,c_1907,27,5
1845,c_1908,50,3
1846,c_1909,22,3
1847,c_191,57,4
1848,c_191,58,1
1849,c_1910,20,2
1850,c_1910,21,2
1851,c_1911,52,8
1852,c_1912,18,9
1853,c_1913,79,31
1854,c_1913,80,4
1855,c_1914,46,66
1856,c_1914,47,9
1857,c_1915,58,21
1858,c_1916,33,35
1859,c_1916,34,4
1860,c_1917,63,37
1861,c_1917,64,1
1862,c_1918,45,69
1863,c_1918,46,7
1864,c_1919,41,14
1865,c_1919,42,2
1866,c_192,18,20
1867,c_192,19,8
1868,c_1920,39,21
1869,c_1920,40,9
1870,c_1921,36,8
1871,c_1922,32,6
1872,c_1922,33,3
1873,c_1923,42,86
1874,c_1923,43,6
1875,c_1924,67,29
1876,c_1924,68,19
1877,c_1925,56,60
1878,c_1925,57,12
1879,c_1926,18,11
1880,c_1926,19,6
1881,c_1927,86,14
1882,c_1927,87,1
1883,c_1928,21,6
1884,c_1928,22,3
1885,c_1929,29,25
1886,c_1929,30,1
1887,c_193,42,47
1888,c_193,43,11
1889,c_1930,40,29
1890,c_1930,41,5
1891,c_1931,38,23
1892,c_1931,39,9
1893,c_1932,25,2
1894,c_1933,36,89
1895,c_1933,37,16
1896,c_1934,17,42
1897,c_1934,18,3
1898,c_1935,47,32
1899,c_1935,48,4
1900,c_1936,59,7
1901,c_1936,60,3
1902,c_1937,41,15
1903,c_1937,42,7
1904,c_1938,42,123
1905,c_1938,43,23
1906,c_1939,46,89
1907,c_1939,47,26
1908,c_194,56,5
1909,c_1940,35,14
1910,c_1940,36,2
1911,c_1941,56,28
1912,c_1941,57,3
1913,c_1942,34,66
1914,c_1942,35,11
1915,c_1943,17,20
1916,c_1943,18,9
1917,c_1944,64,28
1918,c_1944,65,10
1919,c_1945,50,16
1920,c_1945,51,5
1921,c_1946,57,13
1922,c_1946,58,4
1923,c_1947,38,47
1924,c_1947,39,8
1925,c_1948,17,22
1926,c_1949,18,27
1927,c_1949,19,8
1928,c_195,64,47
1929,c_195,65,14
1930,c_1950,53,19
1931,c_1950,54,2
1932,c_1951,39,17
1933,c_1951,40,14
1934,c_1952,39,20
1935,c_1952,40,18
1936,c_1953,57,32
1937,c_1953,58,4
1938,c_1954,31,31
1939,c_1955,55,42
1940,c_1955,56,15
1941,c_1956,77,6
1942,c_1957,26,3
1943,c_1957,27,3
1944,c_1958,38,76
1945,c_1958,39,22
1946,c_1959,32,75
1947,c_1959,33,18
1948,c_196,60,24
1949,c_196,61,1
1950,c_1960,61,14
1951,c_1960,62,3
1952,c_1961,36,129
1953,c_1961,37,16
1954,c_1962,19,23
1955,c_1962,20,1
1956,c_1963,31,56
1957,c_1963,32,11
1958,c_1964,52,5
1959,c_1965,54,32
1960,c_1965,55,14
1961,c_1966,72,30
1962,c_1966,73,5
1963,c_1967,18,7
1964,c_1968,24,18
1965,c_1969,29,18
1966,c_1969,30,5
1967,c_197,41,104
1968,c_197,42,14
1969,c_1970,19,1
1970,c_1970,20,1
1971,c_1971,21,23
1972,c_1971,22,8
1973,c_1972,18,17
1974,c_1972,19,8
1975,c_1973,24,4
1976,c_1973,25,2
1977,c_1974,59,1
1978,c_1974,60,9
1979,c_1975,70,46
1980,c_1975,71,9
1981,c_1976,33,14
1982,c_1976,34,2
1983,c_1977,44,33
1984,c_1977,45,11
1985,c_1978,22,2
1986,c_1978,23,1
1987,c_1979,20,4
1988,c_1979,21,3
1989,c_198,32,18
1990,c_1980,23,15
1991,c_1980,24,1
1992,c_1981,50,13
1993,c_1981,51,6
1994,c_1982,72,19
1995,c_1982,73,8
1996,c_1983,49,33
1997,c_1983,50,12
1998,c_1984,25,12
1999,c_1984,26,1
2000,c_1985,22,13
2001,c_1985,23,5
2002,c_1986,37,18
2003,c_1987,49,61
2004,c_1987,50,8
2005,c_1988,44,5
2006,c_1988,45,5
2007,c_1989,73,8
2008,c_1989,74,11
2009,c_199,24,18
2010,c_1990,69,15
2011,c_1990,70,4
2012,c_1991,31,49
2013,c_1991,32,7
2014,c_1992,65,2
2015,c_1993,39,18
2016,c_1993,40,15
2017,c_1994,31,79
2018,c_1994,32,8
2019,c_1995,43,39
2020,c_1995,44,3
2021,c_1996,36,93
2022,c_1996,37,14
2023,c_1997,60,11
2024,c_1997,61,3
2025,c_1998,26,3
2026,c_1998,27,8
2027,c_1999,81,2
2028,c_1999,82,7
2029,c_2,45,79
2030,c_2,46,20
2031,c_20,27,13
2032,c_200,79,13
2033,c_200,80,5
2034,c_2000,57,13
2035,c_2000,58,5
2036,c_2001,69,16
2037,c_2001,70,2
2038,c_2002,81,27
2039,c_2002,82,6
2040,c_2003,48,24
2041,c_2004,19,16
2042,c_2004,20,6
2043,c_2005,32,41
2044,c_2005,33,4
2045,c_2006,34,60
2046,c_2006,35,8
2047,c_2007,17,18
2048,c_2007,18,2
2049,c_2008,76,13
2050,c_2008,77,1
2051,c_2009,27,20
2052,c_2009,28,4
2053,c_201,22,3
2054,c_2010,46,92
2055,c_2010,47,15
2056,c_2011,56,30
2057,c_2011,57,6
2058,c_2012,22,2
2059,c_2012,23,4
2060,c_2013,54,11
2061,c_2013,55,5
2062,c_2014,33,60
2063,c_2014,34,19
2064,c_2015,61,47
2065,c_2015,62,8
2066,c_2016,65,6
2067,c_2017,55,11
2068,c_2017,56,10
2069,c_2018,29,5
2070,c_2018,30,2
2071,c_2019,26,14
2072,c_2019,27,10
2073,c_202,51,5
2074,c_2020,48,111
2075,c_2020,49,26
2076,c_2021,37,98
2077,c_2021,38,17
2078,c_2022,51,13
2079,c_2022,52,1
2080,c_2023,17,9
2081,c_2023,18,2
2082,c_2024,27,12
2083,c_2024,28,3
2084,c_2025,26,23
2085,c_2025,27,8
2086,c_2026,17,3
2087,c_2026,18,1
2088,c_2027,21,17
2089,c_2027,22,6
2090,c_2028,43,80
2091,c_2028,44,13
2092,c_2029,45,33
2093,c_2029,46,6
2094,c_203,56,40
2095,c_203,57,10
2096,c_2030,61,5
2097,c_2030,62,3
2098,c_2031,42,105
2099,c_2031,43,25
2100,c_2032,33,51
2101,c_2032,34,13
2102,c_2033,65,34
2103,c_2033,66,5
2104,c_2034,82,3
2105,c_2035,45,17
2106,c_2035,46,2
2107,c_2036,75,36
2108,c_2036,76,18
2109,c_2037,50,10
2110,c_2038,32,20
2111,c_2038,33,5
2112,c_2039,39,120
2113,c_2039,40,26
2114,c_204,37,38
2115,c_204,38,6
2116,c_2040,59,31
2117,c_2040,60,8
2118,c_2041,46,10
2119,c_2041,47,5
2120,c_2042,24,14
2121,c_2043,63,9
2122,c_2043,64,3
2123,c_2044,69,37
2124,c_2044,70,8
2125,c_2045,55,21
2126,c_2045,56,5
2127,c_2046,52,14
2128,c_2046,53,5
2129,c_2047,38,65
2130,c_2047,39,7
2131,c_2048,34,65
2132,c_2048,35,19
2133,c_2049,17,10
2134,c_205,47,21
2135,c_205,48,9
2136,c_2050,51,12
2137,c_2050,52,7
2138,c_2051,17,24
2139,c_2051,18,3
2140,c_2052,39,37
2141,c_2052,40,2
2142,c_2053,17,13
2143,c_2054,31,33
2144,c_2055,71,41
2145,c_2055,72,13
2146,c_2056,51,52
2147,c_2056,52,14
2148,c_2057,25,10
2149,c_2057,26,4
2150,c_2058,33,72
2151,c_2058,34,3
2152,c_2059,29,5
2153,c_2059,30,5
2154,c_206,32,44
2155,c_206,33,9
2156,c_2060,55,17
2157,c_2060,56,2
2158,c_2061,29,25
2159,c_2061,30,1
2160,c_2062,44,28
2161,c_2062,45,4
2162,c_2063,41,24
2163,c_2063,42,5
2164,c_2064,75,13
2165,c_2064,76,4
2166,c_2065,30,14
2167,c_2065,31,4
2168,c_2066,34,33
2169,c_2066,35,17
2170,c_2067,43,41
2171,c_2067,44,4
2172,c_2068,44,41
2173,c_2068,45,6
2174,c_2069,35,66
2175,c_2069,36,4
2176,c_207,30,2
2177,c_2070,18,14
2178,c_2070,19,5
2179,c_2071,31,31
2180,c_2071,32,3
2181,c_2072,62,15
2182,c_2072,63,11
2183,c_2073,73,42
2184,c_2073,74,9
2185,c_2074,27,7
2186,c_2074,28,8
2187,c_2075,33,28
2188,c_2075,34,3
2189,c_2076,42,112
2190,c_2076,43,21
2191,c_2077,37,137
2192,c_2077,38,51
2193,c_2078,27,12
2194,c_2078,28,5
2195,c_2079,62,23
2196,c_2079,63,2
2197,c_208,17,5
2198,c_208,18,7
2199,c_2080,17,13
2200,c_2080,18,5
2201,c_2081,55,9
2202,c_2081,56,2
2203,c_2082,18,19
2204,c_2083,87,18
2205,c_2083,88,2
2206,c_2084,49,58
2207,c_2084,50,9
2208,c_2085,18,4
2209,c_2085,19,1
2210,c_2086,38,44
2211,c_2086,39,15
2212,c_2087,35,96
2213,c_2087,36,23
2214,c_2088,63,29
2215,c_2088,64,3
2216,c_2089,21,5
2217,c_209,49,93
2218,c_209,50,19
2219,c_2090,17,23
2220,c_2090,18,7
2221,c_2091,55,50
2222,c_2091,56,10
2223,c_2092,38,68
2224,c_2092,39,6
2225,c_2093,36,46
2226,c_2093,37,13
2227,c_2094,34,10
2228,c_2095,46,15
2229,c_2095,47,3
2230,c_2096,67,15
2231,c_2096,68,1
2232,c_2097,23,3
2233,c_2098,57,47
2234,c_2098,58,5
2235,c_2099,57,59
2236,c_2099,58,7
2237,c_21,64,62
2238,c_21,65,4
2239,c_210,50,4
2240,c_2100,30,22
2241,c_2100,31,11
2242,c_2101,33,45
2243,c_2101,34,9
2244,c_2102,60,32
2245,c_2102,61,4
2246,c_2103,48,85
2247,c_2103,49,21
2248,c_2104,18,3
2249,c_2105,70,5
2250,c_2106,50,27
2251,c_2106,51,5
2252,c_2107,58,10
2253,c_2108,37,25
2254,c_2109,66,12
2255,c_2109,67,5
2256,c_211,30,17
2257,c_211,31,6
2258,c_2110,52,21
2259,c_2110,53,6
2260,c_2111,62,53
2261,c_2111,63,21
2262,c_2112,26,20
2263,c_2113,30,31
2264,c_2113,31,11
2265,c_2114,65,11
2266,c_2114,66,2
2267,c_2115,46,26
2268,c_2115,47,6
2269,c_2116,53,37
2270,c_2116,54,5
2271,c_2117,33,19
2272,c_2117,34,9
2273,c_2118,31,73
2274,c_2118,32,15
2275,c_2119,78,44
2276,c_2119,79,11
2277,c_212,33,61
2278,c_212,34,3
2279,c_2120,20,5
2280,c_2121,38,27
2281,c_2121,39,5
2282,c_2122,50,46
2283,c_2122,51,8
2284,c_2123,23,6
2285,c_2123,24,2
2286,c_2124,83,15
2287,c_2125,58,13
2288,c_2125,59,2
2289,c_2126,17,7
2290,c_2126,18,1
2291,c_2127,61,18
2292,c_2128,44,11
2293,c_2129,34,17
2294,c_2129,35,2
2295,c_213,30,120
2296,c_213,31,6
2297,c_2130,35,76
2298,c_2130,36,18
2299,c_2131,47,48
2300,c_2131,48,3
2301,c_2132,17,12
2302,c_2132,18,11
2303,c_2133,48,21
2304,c_2134,20,6
2305,c_2134,21,1
2306,c_2135,27,16
2307,c_2135,28,1
2308,c_2136,31,17
2309,c_2136,32,6
2310,c_2137,48,87
2311,c_2137,49,25
2312,c_2138,23,25
2313,c_2138,24,1
2314,c_2139,28,27
2315,c_2139,29,1
2316,c_214,61,24
2317,c_214,62,14
2318,c_2140,44,173
2319,c_2140,45,22
2320,c_2141,40,80
2321,c_2141,41,10
2322,c_2142,31,92
2323,c_2142,32,27
2324,c_2143,61,6
2325,c_2144,89,10
2326,c_2144,90,7
2327,c_2145,36,63
2328,c_2145,37,12
2329,c_2146,51,61
2330,c_2146,52,5
2331,c_2147,45,94
2332,c_2147,46,9
2333,c_2148,61,8
2334,c_2148,62,5
2335,c_2149,31,33
2336,c_2149,32,3
2337,c_215,66,67
2338,c_215,67,15
2339,c_2150,37,9
2340,c_2151,21,11
2341,c_2151,22,2
2342,c_2152,78,6
2343,c_2152,79,1
2344,c_2153,43,114
2345,c_2153,44,12
2346,c_2154,80,18
2347,c_2155,63,51
2348,c_2155,64,8
2349,c_2156,43,106
2350,c_2156,44,23
2351,c_2157,50,28
2352,c_2157,51,12
2353,c_2158,28,26
2354,c_2158,29,13
2355,c_2159,51,44
2356,c_2159,52,11
2357,c_216,26,14
2358,c_216,27,5
2359,c_2160,63,5
2360,c_2161,57,30
2361,c_2161,58,3
2362,c_2162,32,16
2363,c_2163,59,49
2364,c_2163,60,10
2365,c_2164,49,72
2366,c_2164,50,8
2367,c_2165,60,25
2368,c_2165,61,16
2369,c_2166,57,12
2370,c_2166,58,6
2371,c_2167,61,12
2372,c_2167,62,1
2373,c_2168,35,6
2374,c_2168,36,9
2375,c_2169,18,4
2376,c_217,26,20
2377,c_217,27,3
2378,c_2170,78,4
2379,c_2170,79,3
2380,c_2171,53,11
2381,c_2171,54,2
2382,c_2172,17,1
2383,c_2172,18,1
2384,c_2173,65,7
2385,c_2174,52,10
2386,c_2174,53,5
2387,c_2175,18,2
2388,c_2175,19,7
2389,c_2176,38,9
2390,c_2176,39,1
2391,c_2177,48,19
2392,c_2177,49,10
2393,c_2178,53,12
2394,c_2178,54,1
2395,c_2179,79,18
2396,c_2179,80,6
2397,c_218,59,38
2398,c_218,60,8
2399,c_2180,35,57
2400,c_2180,36,13
2401,c_2181,29,4
2402,c_2182,29,8
2403,c_2182,30,5
2404,c_2183,57,19
2405,c_2183,58,6
2406,c_2184,50,6
2407,c_2184,51,4
2408,c_2185,53,34
2409,c_2185,54,1
2410,c_2186,54,19
2411,c_2186,55,1
2412,c_2187,40,47
2413,c_2187,41,6
2414,c_2188,35,31
2415,c_2188,36,12
2416,c_2189,38,25
2417,c_2189,39,2
2418,c_219,48,30
2419,c_219,49,11
2420,c_2190,46,22
2421,c_2190,47,9
2422,c_2191,49,54
2423,c_2191,50,2
2424,c_2192,65,18
2425,c_2192,66,10
2426,c_2193,57,19
2427,c_2193,58,10
2428,c_2194,70,11
2429,c_2194,71,6
2430,c_2195,45,64
2431,c_2195,46,10
2432,c_2196,32,15
